DEPTH.M	:	0	Depth			
TEMP.DegC	:	1	Temperature			
CN25.mS/cm	:	2	Conductivity@25DegC			
COND.mS/cm	:	3	Conductivity			
DELT.DegC	:	4	Delta	T		
DELC.mS/cm	:	5	Delta	C		
NGAM.CPS	:	6	Natural	Gamma		

DEPTH	TEMP	CN25	COND	DELT	DELC	NGAM
111.2	12.63	7.82	1.6	0	0	0.47
111.21	12.63	7.82	1.61	0	0	0.47
111.22	12.63	7.81	1.6	0	-0.01	0
111.23	12.63	7.82	1.61	0.01	0	0
111.24	12.63	7.81	1.6	0.01	-0.01	0
111.25	12.63	7.82	1.61	0.01	0	0
111.26	12.63	7.82	1.61	0.01	-0.01	0
111.27	12.63	7.82	1.6	0	-0.01	0.47
111.28	12.63	7.82	1.61	0	0	0.47
111.29	12.63	7.82	1.6	0	0	0.47
111.3	12.63	7.82	1.61	0	0	0.47
111.31	12.63	7.82	1.61	0	0	0.47
111.32	12.63	7.82	1.61	0	0	0.47
111.33	12.63	7.82	1.61	0	0	0.47
111.34	12.63	7.82	1.6	0	0	0.47
111.35	12.63	7.82	1.61	0	0	0.47
111.36	12.63	7.82	1.6	0	0	0.47
111.37	12.63	7.82	1.61	0	0	0.47
111.38	12.63	7.82	1.61	0	0	0.94
111.39	12.63	7.81	1.61	0.01	-0.01	0.94
111.4	12.64	7.81	1.61	0.01	-0.01	0.94
111.41	12.64	7.81	1.61	0.01	-0.01	0.94
111.42	12.64	7.81	1.61	0.02	-0.01	0.94
111.43	12.64	7.8	1.6	0.02	-0.02	0.94
111.44	12.64	7.8	1.6	0.02	-0.02	0.47
111.45	12.64	7.81	1.61	0.02	-0.02	0.47
111.46	12.64	7.8	1.6	0.02	-0.02	0.94
111.47	12.64	7.81	1.6	0.02	-0.02	0.94
111.48	12.64	7.81	1.6	0.01	-0.02	0.94
111.49	12.64	7.81	1.6	0.01	-0.01	0.94
111.5	12.63	7.81	1.6	0.01	-0.01	0.94
111.51	12.63	7.81	1.6	0.01	-0.01	0.94
111.52	12.63	7.81	1.6	0.01	-0.01	0.94
111.53	12.63	7.81	1.6	0.01	-0.01	0.94
111.54	12.63	7.82	1.6	0	0	0.94
111.55	12.63	7.82	1.6	0	0	0.94
111.56	12.63	7.82	1.61	0	0	0.94
111.57	12.63	7.82	1.6	0	0	0.94
111.58	12.63	7.81	1.6	0	0	0.94
111.59	12.63	7.82	1.61	0	0	0.94
111.6	12.63	7.82	1.6	0	0	0.94
111.61	12.63	7.82	1.6	0	-0.01	0.94
111.62	12.63	7.82	1.6	0.01	0	0.94
111.63	12.63	7.82	1.61	0.01	0	0.47
111.64	12.63	7.82	1.61	0.01	-0.01	0.47
111.65	12.63	7.82	1.61	0.01	-0.01	0.47
111.66	12.63	7.82	1.61	0.01	-0.01	0.47
111.67	12.63	7.82	1.61	0.01	-0.01	0.47
111.68	12.63	7.82	1.61	0.02	-0.02	0.47
111.69	12.63	7.82	1.61	0.02	-0.02	0.47
111.7	12.63	7.82	1.6	0.02	-0.02	0.47
111.71	12.63	7.82	1.6	0.02	-0.02	0.47
111.72	12.63	7.82	1.6	0.01	-0.02	0
111.73	12.63	7.82	1.6	0.01	-0.02	0
111.74	12.63	7.82	1.6	0.01	-0.01	0
111.75	12.63	7.81	1.6	0.01	-0.01	0
111.76	12.63	7.81	1.6	0.01	-0.01	0
111.77	12.63	7.81	1.6	0.01	-0.01	0
111.78	12.63	7.81	1.6	0.01	-0.01	0
111.79	12.63	7.81	1.6	0.01	-0.01	0
111.8	12.64	7.81	1.61	0.01	-0.01	0
111.81	12.64	7.81	1.6	0.01	-0.01	0
111.82	12.64	7.81	1.61	0.01	-0.01	0
111.83	12.64	7.81	1.6	0.01	-0.01	0.41
111.84	12.64	7.81	1.61	0	0	0.41
111.85	12.64	7.81	1.6	0	0	0.41
111.86	12.63	7.81	1.61	0	0	0.41
111.87	12.63	7.82	1.61	0	0	0.41
111.88	12.63	7.82	1.6	0	0	0.41
111.89	12.63	7.82	1.61	0	0	0.41
111.9	12.63	7.82	1.6	0	0	0.41
111.91	12.63	7.82	1.61	0	0	0.41
111.92	12.63	7.82	1.61	0	0	0.41
111.93	12.63	7.82	1.6	0	-0.01	0.41
111.94	12.63	7.82	1.61	0.01	-0.01	0.41
111.95	12.63	7.82	1.61	0.01	-0.01	0.41
111.96	12.63	7.82	1.61	0.01	-0.01	0.41
111.97	12.63	7.81	1.6	0.01	-0.01	0.41
111.98	12.63	7.81	1.61	0.01	-0.01	0.41
111.99	12.63	7.81	1.61	0.01	0	0.41
112	12.63	7.81	1.6	0.01	-0.01	0.41
112.01	12.63	7.81	1.61	0	0	0.41
112.02	12.63	7.82	1.6	0	0	0.41
112.03	12.63	7.82	1.6	0	0	0.41
112.04	12.63	7.82	1.61	0	0.01	0.41
112.05	12.63	7.82	1.6	0	0.01	0.41
112.06	12.63	7.82	1.61	0	0.01	0.41
112.07	12.63	7.82	1.61	0	0	0.41
112.08	12.63	7.82	1.61	0	0.01	0.41
112.09	12.63	7.82	1.61	0	0	0.41
112.1	12.63	7.82	1.61	0	0	0.82
112.11	12.63	7.82	1.61	0	0	0.82
112.12	12.63	7.82	1.61	0	0	0.82
112.13	12.63	7.81	1.61	0.01	0	0.82
112.14	12.63	7.81	1.61	0.01	0	0.82
112.15	12.64	7.81	1.61	0.01	-0.01	0.82
112.16	12.64	7.81	1.61	0.01	-0.01	0.82
112.17	12.64	7.81	1.6	0.01	-0.01	0.41
112.18	12.63	7.82	1.61	0	0	0.41
112.19	12.63	7.82	1.61	0	0	0.41
112.2	12.63	7.81	1.6	0	-0.01	0.41
112.21	12.63	7.82	1.6	0	0	0.41
112.22	12.63	7.82	1.61	0	0	0.41
112.23	12.63	7.82	1.6	0	0	0.41
112.24	12.63	7.82	1.6	0	0	0.41
112.25	12.63	7.82	1.61	0	0	0.41
112.26	12.63	7.82	1.6	0	0	0.41
112.27	12.63	7.82	1.61	0	0	0
112.28	12.63	7.82	1.6	0	0	0
112.29	12.63	7.81	1.6	0	-0.01	0
112.3	12.63	7.82	1.6	0	0	0
112.31	12.63	7.82	1.6	0	0	0
112.32	12.62	7.82	1.6	0	0	0
112.33	12.62	7.82	1.6	0	0	0
112.34	12.62	7.82	1.6	0	0	0
112.35	12.62	7.82	1.6	-0.01	0.01	0
112.36	12.62	7.82	1.6	-0.01	0.01	0
112.37	12.62	7.83	1.6	-0.01	0.01	0
112.38	12.62	7.83	1.6	-0.01	0.01	0
112.39	12.62	7.83	1.61	-0.02	0.02	0
112.4	12.62	7.83	1.6	-0.02	0.02	0
112.41	12.62	7.83	1.61	-0.02	0.02	0
112.42	12.62	7.83	1.61	-0.02	0.03	0
112.43	12.62	7.83	1.61	-0.02	0.02	0
112.44	12.62	7.83	1.61	-0.02	0.02	0
112.45	12.63	7.82	1.6	-0.01	0.01	0
112.46	12.63	7.82	1.61	-0.01	0.02	0
112.47	12.63	7.82	1.61	-0.01	0.01	0
112.48	12.63	7.82	1.61	-0.01	0.01	0
112.49	12.63	7.82	1.61	-0.01	0.01	0
112.5	12.63	7.82	1.61	0	0	0
112.51	12.63	7.82	1.61	0	0.01	0
112.52	12.63	7.82	1.61	0	0	0
112.53	12.63	7.82	1.61	0	0	0
112.54	12.63	7.82	1.61	0	0	0
112.55	12.63	7.81	1.61	0	0	0
112.56	12.63	7.82	1.61	0	0	0
112.57	12.63	7.82	1.61	0	0	0
112.58	12.63	7.82	1.61	0	0	0
112.59	12.63	7.82	1.6	0	0	0
112.6	12.63	7.82	1.61	0	0	0
112.61	12.63	7.82	1.61	0	0.01	0
112.62	12.63	7.82	1.61	0	0	0
112.63	12.63	7.82	1.61	0	0	0
112.64	12.63	7.82	1.6	0	0	0
112.65	12.63	7.82	1.6	0	0	0
112.66	12.62	7.82	1.6	0	0	0
112.67	12.62	7.82	1.6	0	0	0
112.68	12.62	7.82	1.6	0	0	0
112.69	12.63	7.82	1.6	0	0	0
112.7	12.63	7.82	1.6	0	0	0
112.71	12.63	7.82	1.61	0	0	0
112.72	12.63	7.82	1.6	0	0	0
112.73	12.63	7.82	1.6	0	0	0
112.74	12.63	7.82	1.6	0	0	0
112.75	12.63	7.82	1.61	0	0.01	0
112.76	12.63	7.82	1.61	0	0.01	0
112.77	12.63	7.82	1.61	0	0.01	0
112.78	12.63	7.81	1.6	0	0	0
112.79	12.63	7.82	1.61	0	0.01	0
112.8	12.63	7.82	1.61	-0.01	0.01	0
112.81	12.63	7.82	1.61	-0.01	0.01	0
112.82	12.63	7.82	1.6	-0.01	0.01	0
112.83	12.63	7.82	1.61	-0.01	0.01	0
112.84	12.63	7.82	1.61	0	0.01	0
112.85	12.63	7.82	1.61	0	0	0.47
112.86	12.63	7.82	1.6	0	0	0.47
112.87	12.63	7.82	1.6	0	0	0.47
112.88	12.63	7.82	1.6	0	0	0.47
112.89	12.63	7.82	1.61	0	0	0.88
112.9	12.63	7.82	1.6	0	0	0.88
112.91	12.63	7.82	1.6	0	0	0.88
112.92	12.63	7.82	1.61	0	0	0.88
112.93	12.63	7.82	1.6	0	0	0.88
112.94	12.63	7.81	1.6	0	0	0.88
112.95	12.63	7.81	1.6	0	-0.01	0.88
112.96	12.63	7.81	1.61	0	0	0.88
112.97	12.63	7.81	1.61	0	0	0.88
112.98	12.64	7.81	1.61	0	0	0.88
112.99	12.64	7.81	1.61	0	0	0.88
113	12.64	7.81	1.61	0.01	-0.01	0.88
113.01	12.64	7.81	1.61	0.01	-0.01	0.88
113.02	12.64	7.81	1.61	0.01	-0.01	0.41
113.03	12.64	7.81	1.61	0.01	-0.01	0.41
113.04	12.64	7.81	1.61	0.01	-0.01	0.41
113.05	12.64	7.81	1.6	0.01	-0.02	0.41
113.06	12.64	7.81	1.61	0.01	-0.01	0
113.07	12.64	7.8	1.6	0.01	-0.02	0
113.08	12.64	7.81	1.6	0.01	-0.01	0
113.09	12.64	7.81	1.61	0.01	-0.01	0
113.1	12.63	7.81	1.6	0	-0.01	0
113.11	12.63	7.81	1.61	0	-0.01	0
113.12	12.63	7.81	1.6	0	0	0
113.13	12.63	7.81	1.6	0	0	0
113.14	12.63	7.82	1.6	-0.01	0	0
113.15	12.63	7.82	1.6	-0.01	0.01	0
113.16	12.63	7.82	1.61	-0.01	0.01	0
113.17	12.63	7.82	1.6	-0.01	0	0
113.18	12.62	7.82	1.61	-0.01	0.01	0
113.19	12.63	7.82	1.6	-0.01	0.01	0
113.2	12.63	7.82	1.61	-0.01	0.01	0
113.21	12.63	7.82	1.61	-0.01	0.01	0
113.22	12.63	7.82	1.6	0	0	0
113.23	12.63	7.82	1.61	0	0	0
113.24	12.63	7.82	1.61	0	0	0
113.25	12.63	7.82	1.61	0	0	0
113.26	12.63	7.82	1.61	0	0	0
113.27	12.63	7.82	1.61	0	0	0
113.28	12.63	7.82	1.6	0	0	0
113.29	12.63	7.82	1.61	0	0	0
113.3	12.63	7.82	1.61	0	0	0.47
113.31	12.63	7.82	1.61	0.01	-0.01	0.47
113.32	12.63	7.82	1.61	0.01	-0.01	0.47
113.33	12.63	7.82	1.61	0.01	-0.01	0.47
113.34	12.63	7.82	1.61	0.01	-0.01	0.47
113.35	12.63	7.82	1.61	0.01	-0.01	0.47
113.36	12.63	7.82	1.61	0.01	-0.01	0.47
113.37	12.63	7.82	1.61	0.01	-0.01	0.47
113.38	12.63	7.82	1.61	0.01	-0.01	0.47
113.39	12.63	7.82	1.61	0.01	-0.01	0.47
113.4	12.63	7.82	1.6	0.01	-0.01	0.47
113.41	12.63	7.82	1.61	0.01	-0.01	0.47
113.42	12.63	7.82	1.6	0	-0.01	0.47
113.43	12.63	7.82	1.6	0	-0.01	0.47
113.44	12.63	7.82	1.6	0	0	0.47
113.45	12.63	7.82	1.6	0	-0.01	0.47
113.46	12.63	7.82	1.6	0	0	0.47
113.47	12.63	7.82	1.6	0	-0.01	0
113.48	12.63	7.81	1.6	0	-0.01	0
113.49	12.63	7.81	1.6	0	0	0
113.5	12.63	7.81	1.6	0	-0.01	0
113.51	12.64	7.81	1.6	0	-0.01	0
113.52	12.64	7.81	1.6	0	-0.01	0
113.53	12.64	7.81	1.6	0	-0.01	0.41
113.54	12.64	7.81	1.6	0	0	0.41
113.55	12.63	7.81	1.6	0	-0.01	0.41
113.56	12.63	7.81	1.6	0	0	0.41
113.57	12.63	7.82	1.61	0	0	0.41
113.58	12.63	7.82	1.6	0	0	0.41
113.59	12.63	7.82	1.6	0	0	0.41
113.6	12.62	7.82	1.61	0	0	0.41
113.61	12.62	7.83	1.61	0	0.01	0.41
113.62	12.62	7.82	1.61	0	0	0.41
113.63	12.62	7.83	1.61	0	0.01	0.41
113.64	12.62	7.82	1.61	0	0	0.41
113.65	12.63	7.82	1.61	0	0	0.41
113.66	12.63	7.82	1.6	0	0	0.41
113.67	12.63	7.82	1.61	0	0	0.41
113.68	12.63	7.82	1.6	0	0	0.41
113.69	12.63	7.82	1.6	0	0	0.41
113.7	12.63	7.81	1.6	0	-0.01	0
113.71	12.63	7.81	1.6	0	-0.01	0
113.72	12.63	7.81	1.6	0.01	-0.01	0
113.73	12.63	7.81	1.6	0.01	-0.01	0
113.74	12.63	7.81	1.6	0	-0.01	0
113.75	12.63	7.81	1.6	0	-0.01	0
113.76	12.63	7.81	1.6	0	-0.01	0
113.77	12.63	7.82	1.61	0	0	0
113.78	12.63	7.81	1.6	0	-0.01	0
113.79	12.63	7.82	1.61	0	0	0
113.8	12.63	7.82	1.61	0	0	0
113.81	12.63	7.82	1.61	0	0	0
113.82	12.63	7.81	1.61	0	0	0.41
113.83	12.64	7.81	1.6	0	-0.01	0.41
113.84	12.64	7.81	1.61	0.01	-0.01	0.41
113.85	12.64	7.81	1.61	0.01	-0.01	0.41
113.86	12.64	7.81	1.61	0.01	-0.01	0.41
113.87	12.64	7.81	1.61	0.01	-0.01	0.41
113.88	12.64	7.81	1.61	0.01	-0.01	0.41
113.89	12.64	7.81	1.61	0.01	-0.01	0.41
113.9	12.64	7.81	1.61	0.01	-0.01	0.41
113.91	12.64	7.81	1.61	0.01	-0.01	0.41
113.92	12.64	7.81	1.6	0.01	-0.01	0.41
113.93	12.64	7.81	1.61	0.01	-0.01	0.41
113.94	12.64	7.81	1.61	0	0	0.41
113.95	12.64	7.81	1.61	0	0	0.41
113.96	12.64	7.81	1.61	0	0	0.41
113.97	12.64	7.81	1.6	0	0	0.41
113.98	12.63	7.81	1.61	0	0	0.41
113.99	12.63	7.81	1.61	0	0.01	0
114	12.63	7.81	1.6	-0.01	0	0
114.01	12.63	7.82	1.61	-0.01	0.01	0
114.02	12.63	7.82	1.61	-0.01	0.01	0
114.03	12.63	7.82	1.61	-0.01	0.01	0
114.04	12.63	7.82	1.61	-0.01	0.01	0
114.05	12.63	7.82	1.61	-0.01	0.01	0
114.06	12.63	7.82	1.6	-0.01	0.01	0
114.07	12.63	7.82	1.61	-0.01	0.01	0
114.08	12.63	7.82	1.6	-0.01	0.01	0
114.09	12.63	7.82	1.61	-0.01	0.01	0
114.1	12.63	7.82	1.61	0	0	0
114.11	12.63	7.82	1.61	0	0.01	0
114.12	12.63	7.82	1.6	0	0	0
114.13	12.63	7.82	1.61	0	0.01	0
114.14	12.63	7.82	1.61	0	0	0.47
114.15	12.63	7.82	1.61	0	0	0.47
114.16	12.63	7.82	1.61	0	0	0.47
114.17	12.63	7.82	1.6	0.01	-0.01	0.47
114.18	12.63	7.82	1.6	0.01	-0.01	0.47
114.19	12.63	7.82	1.61	0.01	-0.01	0.88
114.2	12.63	7.81	1.6	0.01	-0.01	0.88
114.21	12.63	7.81	1.6	0	0	0.88
114.22	12.63	7.82	1.61	0	0	0.88
114.23	12.63	7.81	1.6	0	-0.01	0.88
114.24	12.63	7.81	1.6	0	-0.01	0.88
114.25	12.63	7.81	1.6	0	-0.01	0.88
114.26	12.63	7.81	1.6	0	-0.01	0.88
114.27	12.63	7.82	1.6	0	0	0.88
114.28	12.63	7.82	1.6	0	0	0.88
114.29	12.63	7.82	1.61	0	0	0.88
114.3	12.63	7.82	1.61	0	0	0.88
114.31	12.63	7.82	1.61	0	0.01	0.41
114.32	12.63	7.82	1.61	-0.01	0	0.41
114.33	12.63	7.82	1.6	-0.01	0	0.41
114.34	12.62	7.82	1.61	-0.01	0.01	0.41
114.35	12.62	7.82	1.61	-0.01	0.01	0.41
114.36	12.62	7.83	1.61	-0.01	0.01	0
114.37	12.62	7.82	1.61	-0.01	0.01	0
114.38	12.62	7.82	1.61	-0.01	0	0
114.39	12.62	7.83	1.61	0	0.01	0
114.4	12.63	7.82	1.6	0	0	0
114.41	12.63	7.82	1.6	0	0	0
114.42	12.63	7.82	1.6	0	0	0
114.43	12.63	7.82	1.6	0	0	0
114.44	12.63	7.82	1.61	0	0	0
114.45	12.63	7.82	1.6	0	0	0
114.46	12.63	7.82	1.6	0	0	0
114.47	12.63	7.81	1.6	0	0	0
114.48	12.63	7.81	1.6	0	0	0
114.49	12.63	7.82	1.61	0	0	0
114.5	12.63	7.81	1.6	0	0	0
114.51	12.63	7.82	1.61	-0.01	0.01	0
114.52	12.63	7.82	1.61	-0.01	0.01	0
114.53	12.63	7.82	1.61	0	0.01	0
114.54	12.63	7.82	1.61	0	0	0
114.55	12.63	7.82	1.61	0	0	0
114.56	12.63	7.81	1.61	0	0	0
114.57	12.63	7.82	1.61	0.01	0	0
114.58	12.63	7.82	1.61	0.01	-0.01	0
114.59	12.63	7.82	1.61	0.01	0	0
114.6	12.63	7.82	1.61	0.01	-0.01	0
114.61	12.63	7.82	1.61	0.01	0	0
114.62	12.63	7.82	1.61	0.01	-0.01	0
114.63	12.63	7.82	1.61	0.01	0	0.41
114.64	12.63	7.82	1.6	0.01	-0.01	0.41
114.65	12.63	7.82	1.61	0	0	0.41
114.66	12.63	7.82	1.61	0	0	0.41
114.67	12.63	7.82	1.6	0	0	0.41
114.68	12.63	7.82	1.6	0	0	0.41
114.69	12.63	7.82	1.61	0	0	0.41
114.7	12.63	7.82	1.6	0	0	0.41
114.71	12.63	7.82	1.61	0	0.01	0.41
114.72	12.63	7.82	1.61	-0.01	0.01	0.41
114.73	12.63	7.82	1.6	0	0	0.41
114.74	12.63	7.82	1.6	0	0	0.41
114.75	12.63	7.81	1.6	0	0	0.41
114.76	12.63	7.81	1.6	0	0	0.41
114.77	12.64	7.81	1.6	0	0	0.41
114.78	12.64	7.81	1.61	0	0	0.88
114.79	12.64	7.81	1.6	0.01	-0.01	0.88
114.8	12.64	7.81	1.61	0.01	-0.01	0.88
114.81	12.64	7.81	1.6	0	-0.01	0.88
114.82	12.64	7.81	1.61	0	0	0.88
114.83	12.64	7.81	1.61	0	-0.01	0.88
114.84	12.64	7.81	1.61	0	0	0.88
114.85	12.64	7.81	1.61	0	-0.01	0.88
114.86	12.64	7.81	1.61	0.01	0	0.88
114.87	12.64	7.81	1.61	0	0	0.88
114.88	12.64	7.81	1.61	0	0	0.88
114.89	12.64	7.81	1.61	0	0	0.88
114.9	12.64	7.81	1.61	0	0	0.88
114.91	12.64	7.81	1.6	0	0.01	0.88
114.92	12.64	7.81	1.61	0	0	0.88
114.93	12.64	7.81	1.6	0	0	0.88
114.94	12.64	7.81	1.6	0	0	0.88
114.95	12.64	7.81	1.6	0	0	0.41
114.96	12.64	7.81	1.6	0	0	0.41
114.97	12.64	7.81	1.6	0	0	0
114.98	12.64	7.81	1.6	0	0	0
114.99	12.64	7.81	1.6	0	0	0
115	12.63	7.81	1.6	0	-0.01	0
115.01	12.63	7.81	1.6	0	0	0
115.02	12.63	7.82	1.61	0	0	0
115.03	12.63	7.82	1.61	0	0	0
115.04	12.63	7.82	1.61	0	0	0
115.05	12.63	7.82	1.61	0	0.01	0
115.06	12.62	7.82	1.6	-0.01	0	0
115.07	12.62	7.83	1.61	-0.01	0.01	0
115.08	12.62	7.83	1.6	-0.01	0	0
115.09	12.62	7.83	1.61	-0.01	0.01	0
115.1	12.62	7.83	1.61	-0.01	0.01	0
115.11	12.62	7.83	1.61	-0.01	0.01	0
115.12	12.62	7.83	1.61	-0.01	0.01	0
115.13	12.62	7.83	1.6	-0.01	0.01	0
115.14	12.62	7.83	1.61	-0.01	0.01	0
115.15	12.62	7.83	1.6	-0.01	0.01	0
115.16	12.62	7.83	1.61	-0.01	0.02	0
115.17	12.62	7.83	1.61	-0.01	0.02	0
115.18	12.62	7.83	1.61	-0.01	0.02	0
115.19	12.62	7.83	1.61	-0.01	0.02	0
115.2	12.62	7.83	1.61	-0.01	0.01	0
115.21	12.62	7.83	1.61	-0.01	0.01	0
115.22	12.62	7.83	1.61	-0.01	0.02	0
115.23	12.62	7.83	1.61	-0.01	0.01	0
115.24	12.62	7.82	1.61	-0.01	0.01	0
115.25	12.62	7.82	1.61	-0.01	0.01	0
115.26	12.63	7.82	1.61	-0.01	0.01	0
115.27	12.63	7.82	1.6	0	0	0
115.28	12.63	7.82	1.6	0	0	0
115.29	12.63	7.82	1.6	0	0	0
115.3	12.63	7.82	1.6	0	0	0
115.31	12.63	7.82	1.6	0	0	0
115.32	12.63	7.82	1.6	0	0	0
115.33	12.63	7.82	1.61	0.01	-0.01	0
115.34	12.63	7.81	1.6	0.01	-0.01	0
115.35	12.63	7.81	1.61	0.01	-0.01	0.41
115.36	12.63	7.81	1.61	0.01	-0.01	0.41
115.37	12.63	7.81	1.61	0.01	-0.01	0.41
115.38	12.64	7.81	1.61	0.01	-0.02	0.41
115.39	12.64	7.81	1.61	0.01	-0.01	0.41
115.4	12.64	7.81	1.61	0.01	-0.01	0.41
115.41	12.64	7.8	1.6	0.02	-0.02	0.41
115.42	12.65	7.8	1.61	0.02	-0.02	0.41
115.43	12.65	7.8	1.61	0.02	-0.02	0.41
115.44	12.65	7.8	1.6	0.02	-0.02	0.41
115.45	12.65	7.8	1.61	0.02	-0.02	0.41
115.46	12.65	7.8	1.61	0.02	-0.01	0.41
115.47	12.65	7.8	1.61	0.02	-0.01	0.41
115.48	12.65	7.8	1.61	0.01	-0.01	0.41
115.49	12.64	7.8	1.61	0.01	-0.01	0.41
115.5	12.64	7.81	1.6	0.01	-0.01	0.41
115.51	12.64	7.81	1.61	0.01	-0.01	0.41
115.52	12.63	7.82	1.61	0	0	0
115.53	12.63	7.82	1.6	0	0	0
115.54	12.63	7.82	1.6	-0.01	0	0
115.55	12.62	7.83	1.61	-0.01	0.01	0
115.56	12.62	7.83	1.61	-0.01	0.01	0
115.57	12.62	7.83	1.61	-0.01	0.01	0
115.58	12.62	7.83	1.61	-0.01	0.01	0
115.59	12.62	7.83	1.6	-0.01	0.01	0
115.6	12.62	7.83	1.61	-0.01	0.01	0
115.61	12.62	7.83	1.61	-0.01	0.01	0
115.62	12.62	7.83	1.61	-0.01	0.01	0
115.63	12.63	7.82	1.61	0	0.01	0
115.64	12.63	7.82	1.61	0	0	0
115.65	12.63	7.82	1.61	0	0	0
115.66	12.63	7.81	1.61	0	0	0
115.67	12.64	7.82	1.61	0.01	0	0
115.68	12.64	7.81	1.61	0.01	-0.01	0
115.69	12.64	7.81	1.61	0.01	0	0
115.7	12.64	7.81	1.61	0.01	-0.01	0
115.71	12.64	7.81	1.61	0.01	-0.02	0
115.72	12.64	7.81	1.61	0.01	-0.01	0
115.73	12.64	7.8	1.61	0.01	-0.01	0
115.74	12.64	7.81	1.61	0.01	-0.01	0
115.75	12.64	7.8	1.6	0.01	-0.01	0
115.76	12.64	7.81	1.61	0	0	0
115.77	12.64	7.81	1.61	0	0	0
115.78	12.64	7.81	1.61	0	0	0
115.79	12.64	7.81	1.61	0	0	0
115.8	12.64	7.81	1.6	0	0	0
115.81	12.64	7.81	1.6	0	0	0
115.82	12.63	7.82	1.61	-0.01	0.01	0
115.83	12.63	7.81	1.61	-0.01	0.01	0
115.84	12.63	7.82	1.61	-0.01	0.01	0
115.85	12.63	7.81	1.61	-0.01	0	0
115.86	12.64	7.81	1.61	0	0.01	0
115.87	12.64	7.81	1.61	0	0	0
115.88	12.64	7.81	1.61	0	0	0
115.89	12.64	7.81	1.6	0	0	0
115.9	12.64	7.81	1.6	0	0	0
115.91	12.64	7.81	1.6	0	0	0
115.92	12.64	7.81	1.61	0	0	0
115.93	12.64	7.81	1.6	0	0	0
115.94	12.64	7.81	1.61	0	0	0
115.95	12.64	7.81	1.6	0	0	0
115.96	12.63	7.81	1.6	0	0	0
115.97	12.63	7.81	1.6	0	0	0
115.98	12.63	7.81	1.6	0	0	0
115.99	12.63	7.81	1.6	0	0	0
116	12.63	7.81	1.6	0	0	0
116.01	12.63	7.82	1.61	0	0	0
116.02	12.63	7.82	1.61	0	0	0
116.03	12.63	7.81	1.6	0.01	-0.01	0
116.04	12.63	7.81	1.6	0.01	-0.01	0
116.05	12.64	7.81	1.6	0.01	-0.02	0
116.06	12.64	7.81	1.6	0.02	-0.02	0
116.07	12.64	7.81	1.61	0.02	-0.02	0
116.08	12.64	7.8	1.6	0.02	-0.03	0
116.09	12.64	7.81	1.61	0.02	-0.02	0
116.1	12.64	7.8	1.6	0.02	-0.03	0
116.11	12.64	7.81	1.61	0.02	-0.02	0
116.12	12.64	7.81	1.6	0.02	-0.02	0
116.13	12.64	7.81	1.6	0.02	-0.02	0
116.14	12.64	7.81	1.6	0.02	-0.02	0
116.15	12.64	7.81	1.61	0.02	-0.02	0.47
116.16	12.64	7.81	1.61	0.02	-0.02	0.47
116.17	12.63	7.81	1.61	0.02	-0.02	0.47
116.18	12.63	7.81	1.61	0.01	-0.02	0.47
116.19	12.63	7.82	1.61	0.01	-0.01	0.47
116.2	12.63	7.82	1.61	0.01	-0.01	0.47
116.21	12.63	7.82	1.61	0.01	-0.01	0.47
116.22	12.63	7.81	1.6	0.01	-0.01	0.47
116.23	12.63	7.81	1.6	0.01	-0.01	0.47
116.24	12.63	7.81	1.6	0.01	-0.01	0.47
116.25	12.63	7.81	1.6	0.01	-0.01	0.47
116.26	12.63	7.81	1.6	0.01	-0.01	0.47
116.27	12.63	7.81	1.6	0.01	-0.01	0.47
116.28	12.63	7.81	1.6	0.01	-0.01	0.47
116.29	12.64	7.81	1.6	0.01	-0.01	0.47
116.3	12.64	7.81	1.6	0.01	-0.01	0.47
116.31	12.64	7.81	1.6	0.01	-0.01	0.88
116.32	12.64	7.81	1.61	0.01	-0.01	0.41
116.33	12.64	7.81	1.6	0.01	-0.01	0.41
116.34	12.64	7.81	1.61	0	0	0.41
116.35	12.64	7.81	1.6	0	-0.01	0.41
116.36	12.64	7.81	1.61	0	0	0.82
116.37	12.63	7.81	1.61	0	0	0.82
116.38	12.63	7.81	1.6	-0.01	0	0.82
116.39	12.63	7.81	1.61	-0.01	0.01	0.82
116.4	12.63	7.81	1.6	-0.01	0.01	0.82
116.41	12.63	7.82	1.61	-0.01	0.01	0.82
116.42	12.63	7.81	1.6	-0.01	0.01	0.82
116.43	12.63	7.81	1.6	-0.02	0.01	0.82
116.44	12.63	7.81	1.61	-0.01	0.01	0.82
116.45	12.63	7.81	1.6	-0.01	0.01	0.82
116.46	12.64	7.81	1.61	-0.01	0.01	0.82
116.47	12.64	7.81	1.6	-0.01	0.01	0.82
116.48	12.64	7.81	1.61	-0.01	0.01	0.41
116.49	12.64	7.81	1.61	0	0	0.41
116.5	12.64	7.81	1.61	0	0	0.82
116.51	12.64	7.81	1.6	0.01	-0.01	0.82
116.52	12.64	7.81	1.61	0.01	-0.01	0.82
116.53	12.64	7.81	1.61	0.01	-0.01	0.41
116.54	12.64	7.81	1.61	0.01	-0.01	0.41
116.55	12.64	7.81	1.61	0.01	-0.01	0.41
116.56	12.63	7.82	1.61	0.02	-0.01	0.41
116.57	12.63	7.82	1.61	0.01	-0.02	0.41
116.58	12.63	7.82	1.61	0.01	-0.01	0.41
