D,T
-277.45,17.04
-277.51,17.05
-277.57,17.04
-277.63,17.05
-277.69,17.04
-277.75,17.04
-277.81,17.04
-277.87,17.04
-277.93,17.05
-277.99,17.05
-278.05,17.05
-278.11,17.05
-278.17,17.06
-278.23,17.05
-278.29,17.04
-278.35,17.04
-278.41,17.04
-278.47,17.05
-278.53,17.04
-278.59,17.05
-278.65,17.04
-278.71,17.04
-278.77,17.04
-278.83,17.04
-278.89,17.04
-278.95,17.04
-279.01,17.04
-279.07,17.04
-279.13,17.04
-279.19,17.04
-279.25,17.04
-279.31,17.04
-279.37,17.05
-279.43,17.05
-279.49,17.05
-279.55,17.04
-279.61,17.04
-279.67,17.05
-279.73,17.04
-279.79,17.04
-279.85,17.04
-279.91,17.04
-279.97,17.04
-280.03,17.04
-280.09,17.04
-280.15,17.05
-280.21,17.04
-280.27,17.04
-280.33,17.04
-280.39,17.05
-280.45,17.04
-280.51,17.05
-280.57,17.04
-280.63,17.04
-280.69,17.04
-280.75,17.04
-280.81,17.05
-280.87,17.05
-280.93,17.03
-280.99,17.04
-281.05,17.04
-281.11,17.05
-281.17,17.04
-281.23,17.04
-281.29,17.04
-281.35,17.04
-281.41,17.05
-281.47,17.04
-281.53,17.05
-281.59,17.05
-281.65,17.04
-281.71,17.05
-281.77,17.05
-281.83,17.06
-281.89,17.05
-281.95,17.04
-282.01,17.04
-282.07,17.04
-282.13,17.05
-282.19,17.05
-282.25,17.05
-282.31,17.04
-282.37,17.03
-282.43,17.04
-282.49,17.05
-282.55,17.05
-282.61,17.05
-282.67,17.05
-282.73,17.04
-282.79,17.04
-282.85,17.04
-282.91,17.04
-282.97,17.04
-283.03,17.04
-283.09,17.04
-283.15,17.04
-283.21,17.04
-283.27,17.04
-283.33,17.04
-283.39,17.05
-283.45,17.05
-283.51,17.06
-283.57,17.05
-283.63,17.04
-283.69,17.05
-283.75,17.04
-283.81,17.05
-283.87,17.05
-283.93,17.05
-283.99,17.05
-284.05,17.05
-284.11,17.04
-284.17,17.05
-284.23,17.05
-284.29,17.04
-284.35,17.05
-284.41,17.04
-284.47,17.04
-284.53,17.04
-284.59,17.04
-284.65,17.04
-284.71,17.05
-284.77,17.04
-284.83,17.05
-284.89,17.05
-284.95,17.06
-285.01,17.05
-285.07,17.05
-285.13,17.04
-285.19,17.05
-285.25,17.05
-285.31,17.05
-285.37,17.06
-285.43,17.04
-285.49,17.04
-285.55,17.05
-285.61,17.05
-285.67,17.05
-285.73,17.04
-285.79,17.05
-285.85,17.04
-285.91,17.04
-285.97,17.04
-286.03,17.04
-286.09,17.05
-286.15,17.04
-286.21,17.04
-286.27,17.04
-286.33,17.05
-286.39,17.04
-286.45,17.05
-286.51,17.05
-286.57,17.05
-286.63,17.05
-286.69,17.04
-286.75,17.04
-286.81,17.04
-286.87,17.04
-286.93,17.04
-286.99,17.05
-287.05,17.05
-287.11,17.04
-287.17,17.05
-287.23,17.05
-287.29,17.05
-287.35,17.05
-287.41,17.05
-287.47,17.05
-287.53,17.04
-287.59,17.04
-287.65,17.04
-287.71,17.04
-287.77,17.04
-287.83,17.05
-287.89,17.06
-287.95,17.05
-288.01,17.04
-288.07,17.05
-288.13,17.05
-288.19,17.05
-288.25,17.05
-288.31,17.04
-288.37,17.04
-288.43,17.05
-288.49,17.04
-288.55,17.05
-288.61,17.05
-288.67,17.05
-288.73,17.05
-288.79,17.05
-288.85,17.05
-288.91,17.05
-288.97,17.04
-289.03,17.04
-289.09,17.05
-289.15,17.05
-289.21,17.04
-289.27,17.05
-289.33,17.05
-289.39,17.04
-289.45,17.06
-289.51,17.05
-289.57,17.05
-289.63,17.05
-289.69,17.05
-289.75,17.05
-289.81,17.05
-289.87,17.06
-289.93,17.05
-289.99,17.04
-290.05,17.04
-290.11,17.05
-290.17,17.04
-290.23,17.05
-290.29,17.05
-290.35,17.05
-290.41,17.03
-290.47,17.04
-290.53,17.05
-290.59,17.04
-290.65,17.05
-290.71,17.05
-290.77,17.05
-290.83,17.06
-290.89,17.05
-290.95,17.05
-291.01,17.06
-291.07,17.05
-291.13,17.06
-291.19,17.05
-291.25,17.06
-291.31,17.05
-291.37,17.04
-291.43,17.04
-291.49,17.05
-291.55,17.05
-291.61,17.05
-291.67,17.05
-291.73,17.04
-291.79,17.04
-291.85,17.05
-291.91,17.05
-291.97,17.05
-292.03,17.05
-292.09,17.05
-292.15,17.05
-292.21,17.05
-292.27,17.05
-292.33,17.04
-292.39,17.05
-292.45,17.04
-292.51,17.05
-292.57,17.04
-292.63,17.05
-292.69,17.04
-292.75,17.04
-292.81,17.05
-292.87,17.05
-292.93,17.05
-292.99,17.05
-293.05,17.05
-293.11,17.05
-293.17,17.05
-293.23,17.05
-293.29,17.05
-293.35,17.05
-293.41,17.05
-293.47,17.07
-293.53,17.11
-293.59,17.17
-293.65,17.24
-293.71,17.31
-293.77,17.37
-293.83,17.43
-293.89,17.48
-293.95,17.54
-294.01,17.59
-294.07,17.63
-294.13,17.69
-294.19,17.75
-294.25,17.80
-294.31,17.88
-294.37,17.92
-294.43,17.96
-294.49,18.00
-294.55,18.07
-294.61,18.12
-294.67,18.19
-294.73,18.24
-294.79,18.27
-294.85,18.33
-294.91,18.38
-294.97,18.42
-295.03,18.47
-295.09,18.51
-295.15,18.53
-295.21,18.56
-295.27,18.58
-295.33,18.59
-295.39,18.62
-295.45,18.64
-295.51,18.63
-295.57,18.63
-295.63,18.62
-295.69,18.62
-295.75,18.59
-295.81,18.60
-295.87,18.59
-295.93,18.59
-295.99,18.59
-296.05,18.59
-296.11,18.58
-296.17,18.58
-296.23,18.60
-296.29,18.60
-296.35,18.61
-296.41,18.61
-296.47,18.61
-296.53,18.61
-296.59,18.62
-296.65,18.62
-296.71,18.62
-296.77,18.62
-296.83,18.63
-296.89,18.63
-296.95,18.62
-297.01,18.64
-297.07,18.63
-297.13,18.63
-297.19,18.64
-297.25,18.64
-297.31,18.63
-297.37,18.63
-297.43,18.64
-297.49,18.62
-297.55,18.64
-297.61,18.62
-297.67,18.64
-297.73,18.63
-297.79,18.64
-297.85,18.65
-297.91,18.64
-297.97,18.65
-298.03,18.64
-298.09,18.65
-298.15,18.66
-298.21,18.67
-298.27,18.67
-298.33,18.69
-298.39,18.69
-298.45,18.69
-298.51,18.71
-298.57,18.70
-298.63,18.70
-298.69,18.70
-298.75,18.70
-298.81,18.70
-298.87,18.71
-298.93,18.71
-298.99,18.71
-299.05,18.72
-299.11,18.73
-299.17,18.72
-299.23,18.73
-299.29,18.74
-299.35,18.75
-299.41,18.76
-299.47,18.77
-299.53,18.77
-299.59,18.78
-299.65,18.78
-299.71,18.79
-299.77,18.80
-299.83,18.81
-299.89,18.82
-299.95,18.82
-300.01,18.82
-300.07,18.83
-300.13,18.84
-300.19,18.84
-300.25,18.84
-300.31,18.85
-300.37,18.85
-300.43,18.86
-300.49,18.86
-300.55,18.88
-300.61,18.88
-300.67,18.90
-300.73,18.88
-300.79,18.90
-300.85,18.90
-300.91,18.91
-300.97,18.91
-301.03,18.91
-301.09,18.93
-301.15,18.93
-301.21,18.93
-301.27,18.95
-301.33,18.95
-301.39,18.95
-301.45,18.96
-301.51,18.94
-301.57,18.95
-301.63,18.94
-301.69,18.96
-301.75,18.94
-301.81,18.94
-301.87,18.93
-301.93,18.93
-301.99,18.93
-302.05,18.93
-302.11,18.93
-302.17,18.93
-302.23,18.93
-302.29,18.93
-302.35,18.93
-302.41,18.93
-302.47,18.94
-302.53,18.94
-302.59,18.94
-302.65,18.95
-302.71,18.94
-302.77,18.94
-302.83,18.96
-302.89,18.95
-302.95,18.95
-303.01,18.96
-303.07,18.96
-303.13,18.96
-303.19,18.97
-303.25,18.96
-303.31,18.97
-303.37,18.98
-303.43,18.98
-303.49,18.98
-303.55,18.97
-303.61,18.98
-303.67,18.99
-303.73,18.99
-303.79,18.99
-303.85,19.00
-303.91,19.00
-303.97,19.01
-304.03,19.01
-304.09,19.00
-304.15,19.01
-304.21,19.02
-304.27,19.01
-304.33,19.01
-304.39,19.01
-304.45,19.02
-304.51,19.01
-304.57,19.01
-304.63,19.01
-304.69,19.03
-304.75,19.01
-304.81,19.01
-304.87,19.02
-304.93,19.03
-304.99,19.02
-305.05,19.03
-305.11,19.01
-305.17,19.02
-305.23,19.02
-305.29,19.03
-305.35,19.03
-305.41,19.03
-305.47,19.03
-305.53,19.03
-305.59,19.03
-305.65,19.03
-305.71,19.02
-305.77,19.04
-305.83,19.03
-305.89,19.04
-305.95,19.04
-306.01,19.03
-306.07,19.04
-306.13,19.04
-306.19,19.04
-306.25,19.04
-306.31,19.04
-306.37,19.05
-306.43,19.06
-306.49,19.05
-306.55,19.06
-306.61,19.07
-306.67,19.07
-306.73,19.06
-306.79,19.06
-306.85,19.07
-306.91,19.07
-306.97,19.08
-307.03,19.08
-307.09,19.09
-307.15,19.08
-307.21,19.08
-307.27,19.09
-307.33,19.09
-307.39,19.09
-307.45,19.10
-307.51,19.10
-307.57,19.10
-307.63,19.11
-307.69,19.11
-307.75,19.12
-307.81,19.11
-307.87,19.12
-307.93,19.13
-307.99,19.13
-308.05,19.13
-308.11,19.13
-308.17,19.14
-308.23,19.14
-308.29,19.14
-308.35,19.15
-308.41,19.15
-308.47,19.15
-308.53,19.15
-308.59,19.16
-308.65,19.16
-308.71,19.17
-308.77,19.16
-308.83,19.16
-308.89,19.17
-308.95,19.17
-309.01,19.17
-309.07,19.18
-309.13,19.18
-309.19,19.17
-309.25,19.18
-309.31,19.18
-309.37,19.18
-309.43,19.19
-309.49,19.19
-309.55,19.19
-309.61,19.19
-309.67,19.20
-309.73,19.19
-309.79,19.19
-309.85,19.19
-309.91,19.19
-309.97,19.21
-310.03,19.21
-310.09,19.20
-310.15,19.21
-310.21,19.21
-310.27,19.21
-310.33,19.22
-310.39,19.22
-310.45,19.22
-310.51,19.23
-310.57,19.24
-310.63,19.24
-310.69,19.24
-310.75,19.24
-310.81,19.25
-310.87,19.26
-310.93,19.27
-310.99,19.27
-311.05,19.28
-311.11,19.27
-311.17,19.29
-311.23,19.30
-311.29,19.29
-311.35,19.30
-311.41,19.30
-311.47,19.32
-311.53,19.32
-311.59,19.32
-311.65,19.33
-311.71,19.33
-311.77,19.33
-311.83,19.34
-311.89,19.33
-311.95,19.33
-312.01,19.34
-312.07,19.34
-312.13,19.35
-312.19,19.35
-312.25,19.36
-312.31,19.35
-312.37,19.36
-312.43,19.36
-312.49,19.37
-312.55,19.38
-312.61,19.38
-312.67,19.39
-312.73,19.38
-312.79,19.38
-312.85,19.40
-312.91,19.39
-312.97,19.40
-313.03,19.40
-313.09,19.40
-313.15,19.41
-313.21,19.41
-313.27,19.42
-313.33,19.41
-313.39,19.41
-313.45,19.42
-313.51,19.41
-313.57,19.41
-313.63,19.42
-313.69,19.43
-313.75,19.42
-313.81,19.43
-313.87,19.43
-313.93,19.43
-313.99,19.42
-314.05,19.44
-314.11,19.43
-314.17,19.43
-314.23,19.44
-314.29,19.44
-314.35,19.44
-314.41,19.44
-314.47,19.44
-314.53,19.45
-314.59,19.45
-314.65,19.46
-314.71,19.46
-314.77,19.46
-314.83,19.46
-314.89,19.46
-314.95,19.46
-315.01,19.46
-315.07,19.47
-315.13,19.47
-315.19,19.47
-315.25,19.48
-315.31,19.48
-315.37,19.47
-315.43,19.48
-315.49,19.48
-315.55,19.48
-315.61,19.48
-315.67,19.48
-315.73,19.48
-315.79,19.48
-315.85,19.49
-315.91,19.48
-315.97,19.48
-316.03,19.49
-316.09,19.49
-316.15,19.48
-316.21,19.49
-316.27,19.49
-316.33,19.49
-316.39,19.50
-316.45,19.49
-316.51,19.49
-316.57,19.50
-316.63,19.50
-316.69,19.50
-316.75,19.49
-316.81,19.51
-316.87,19.51
-316.93,19.50
-316.99,19.50
-317.05,19.51
-317.11,19.51
-317.17,19.52
-317.23,19.51
-317.29,19.52
-317.35,19.52
-317.41,19.52
-317.47,19.53
-317.53,19.52
-317.59,19.53
-317.65,19.53
-317.71,19.53
-317.77,19.52
-317.83,19.53
-317.89,19.54
-317.95,19.54
-318.01,19.55
-318.07,19.54
-318.13,19.54
-318.19,19.56
-318.25,19.56
-318.31,19.55
-318.37,19.55
-318.43,19.57
-318.49,19.57
-318.55,19.58
-318.61,19.57
-318.67,19.59
-318.73,19.58
-318.79,19.59
-318.85,19.59
-318.91,19.60
-318.97,19.59
-319.03,19.60
-319.09,19.61
-319.15,19.60
-319.21,19.61
-319.27,19.62
-319.33,19.63
-319.39,19.62
-319.45,19.63
-319.51,19.62
-319.57,19.64
-319.63,19.64
-319.69,19.64
-319.75,19.64
-319.81,19.64
