t,T
9.98E+02,5.36E-03
9.99E+02,5.37E-03
1.00E+03,5.38E-03
1.00E+03,5.38E-03
1.00E+03,5.39E-03
1.00E+03,5.40E-03
1.00E+03,5.41E-03
1.01E+03,5.41E-03
1.01E+03,5.42E-03
1.01E+03,5.43E-03
1.01E+03,5.44E-03
1.01E+03,5.44E-03
1.01E+03,5.45E-03
1.01E+03,5.46E-03
1.01E+03,5.47E-03
1.01E+03,5.47E-03
1.01E+03,5.48E-03
1.02E+03,5.49E-03
1.02E+03,5.49E-03
1.02E+03,5.50E-03
1.02E+03,5.51E-03
1.02E+03,5.52E-03
1.02E+03,5.52E-03
1.02E+03,5.53E-03
1.02E+03,5.54E-03
1.02E+03,5.54E-03
1.02E+03,5.55E-03
1.03E+03,5.56E-03
1.03E+03,5.57E-03
1.03E+03,5.57E-03
1.03E+03,5.58E-03
1.03E+03,5.59E-03
1.03E+03,5.59E-03
1.03E+03,5.60E-03
1.03E+03,5.61E-03
1.03E+03,5.62E-03
1.03E+03,5.62E-03
1.04E+03,5.63E-03
1.04E+03,5.64E-03
1.04E+03,5.64E-03
1.04E+03,5.65E-03
1.04E+03,5.66E-03
1.04E+03,5.66E-03
1.04E+03,5.67E-03
1.04E+03,5.68E-03
1.04E+03,5.69E-03
1.04E+03,5.69E-03
1.05E+03,5.70E-03
1.05E+03,5.71E-03
1.05E+03,5.71E-03
1.05E+03,5.72E-03
1.05E+03,5.73E-03
1.05E+03,5.73E-03
1.05E+03,5.74E-03
1.05E+03,5.75E-03
1.05E+03,5.75E-03
1.05E+03,5.76E-03
1.06E+03,5.77E-03
1.06E+03,5.77E-03
1.06E+03,5.78E-03
1.06E+03,5.79E-03
1.06E+03,5.79E-03
1.06E+03,5.80E-03
1.06E+03,5.81E-03
1.06E+03,5.81E-03
1.06E+03,5.82E-03
1.06E+03,5.83E-03
1.07E+03,5.83E-03
1.07E+03,5.84E-03
1.07E+03,5.85E-03
1.07E+03,5.85E-03
1.07E+03,5.86E-03
1.07E+03,5.87E-03
1.07E+03,5.87E-03
1.07E+03,5.88E-03
1.07E+03,5.89E-03
1.07E+03,5.89E-03
1.08E+03,5.90E-03
1.08E+03,5.91E-03
1.08E+03,5.91E-03
1.08E+03,5.92E-03
1.08E+03,5.92E-03
1.08E+03,5.93E-03
1.08E+03,5.94E-03
1.08E+03,5.94E-03
1.08E+03,5.95E-03
1.08E+03,5.96E-03
1.09E+03,5.96E-03
1.09E+03,5.97E-03
1.09E+03,5.98E-03
1.09E+03,5.98E-03
1.09E+03,5.99E-03
1.09E+03,5.99E-03
1.09E+03,6.00E-03
1.09E+03,6.01E-03
1.09E+03,6.01E-03
1.09E+03,6.02E-03
1.10E+03,6.03E-03
1.10E+03,6.03E-03
1.10E+03,6.04E-03
1.10E+03,6.04E-03
1.10E+03,6.05E-03
1.10E+03,6.06E-03
1.10E+03,6.06E-03
1.10E+03,6.07E-03
1.10E+03,6.08E-03
1.10E+03,6.08E-03
1.11E+03,6.09E-03
1.11E+03,6.09E-03
1.11E+03,6.10E-03
1.11E+03,6.11E-03
1.11E+03,6.11E-03
1.11E+03,6.12E-03
1.11E+03,6.12E-03
1.11E+03,6.13E-03
1.11E+03,6.14E-03
1.11E+03,6.14E-03
1.12E+03,6.15E-03
1.12E+03,6.15E-03
1.12E+03,6.16E-03
1.12E+03,6.17E-03
1.12E+03,6.17E-03
1.12E+03,6.18E-03
1.12E+03,6.18E-03
1.12E+03,6.19E-03
1.12E+03,6.20E-03
1.12E+03,6.20E-03
1.13E+03,6.21E-03
1.13E+03,6.21E-03
1.13E+03,6.22E-03
1.13E+03,6.23E-03
1.13E+03,6.23E-03
1.13E+03,6.24E-03
1.13E+03,6.24E-03
1.13E+03,6.25E-03
1.13E+03,6.25E-03
1.13E+03,6.26E-03
1.14E+03,6.27E-03
1.14E+03,6.27E-03
1.14E+03,6.28E-03
1.14E+03,6.28E-03
1.14E+03,6.29E-03
1.14E+03,6.29E-03
1.14E+03,6.30E-03
1.14E+03,6.31E-03
1.14E+03,6.31E-03
1.14E+03,6.32E-03
1.15E+03,6.32E-03
1.15E+03,6.33E-03
1.15E+03,6.33E-03
1.15E+03,6.34E-03
1.15E+03,6.34E-03
1.15E+03,6.35E-03
1.15E+03,6.36E-03
1.15E+03,6.36E-03
1.15E+03,6.37E-03
1.15E+03,6.37E-03
1.16E+03,6.38E-03
1.16E+03,6.38E-03
1.16E+03,6.39E-03
1.16E+03,6.39E-03
1.16E+03,6.40E-03
1.16E+03,6.41E-03
1.16E+03,6.41E-03
1.16E+03,6.42E-03
1.16E+03,6.42E-03
1.16E+03,6.43E-03
1.17E+03,6.43E-03
1.17E+03,6.44E-03
1.17E+03,6.44E-03
1.17E+03,6.45E-03
1.17E+03,6.45E-03
1.17E+03,6.46E-03
1.17E+03,6.46E-03
1.17E+03,6.47E-03
1.17E+03,6.47E-03
1.17E+03,6.48E-03
1.18E+03,6.49E-03
1.18E+03,6.49E-03
1.18E+03,6.50E-03
1.18E+03,6.50E-03
1.18E+03,6.51E-03
1.18E+03,6.51E-03
1.18E+03,6.52E-03
1.18E+03,6.52E-03
1.18E+03,6.53E-03
1.18E+03,6.53E-03
1.19E+03,6.54E-03
1.19E+03,6.54E-03
1.19E+03,6.55E-03
1.19E+03,6.55E-03
1.19E+03,6.56E-03
1.19E+03,6.56E-03
1.19E+03,6.57E-03
1.19E+03,6.57E-03
1.19E+03,6.58E-03
1.19E+03,6.58E-03
1.20E+03,6.59E-03
1.20E+03,6.59E-03
1.20E+03,6.60E-03
1.20E+03,6.60E-03
1.20E+03,6.61E-03
1.20E+03,6.61E-03
1.20E+03,6.62E-03
1.20E+03,6.62E-03
1.20E+03,6.63E-03
1.20E+03,6.63E-03
1.21E+03,6.64E-03
1.21E+03,6.64E-03
1.21E+03,6.65E-03
1.21E+03,6.65E-03
1.21E+03,6.66E-03
1.21E+03,6.66E-03
1.21E+03,6.67E-03
1.21E+03,6.67E-03
1.21E+03,6.68E-03
1.21E+03,6.68E-03
1.22E+03,6.69E-03
1.22E+03,6.69E-03
1.22E+03,6.70E-03
1.22E+03,6.70E-03
1.22E+03,6.71E-03
1.22E+03,6.71E-03
1.22E+03,6.71E-03
1.22E+03,6.72E-03
1.22E+03,6.72E-03
1.22E+03,6.73E-03
1.23E+03,6.73E-03
1.23E+03,6.74E-03
1.23E+03,6.74E-03
1.23E+03,6.75E-03
1.23E+03,6.75E-03
1.23E+03,6.76E-03
1.23E+03,6.76E-03
1.23E+03,6.77E-03
1.23E+03,6.77E-03
1.23E+03,6.78E-03
1.24E+03,6.78E-03
1.24E+03,6.78E-03
1.24E+03,6.79E-03
1.24E+03,6.79E-03
1.24E+03,6.80E-03
1.24E+03,6.80E-03
1.24E+03,6.81E-03
1.24E+03,6.81E-03
1.24E+03,6.82E-03
1.24E+03,6.82E-03
1.25E+03,6.83E-03
1.25E+03,6.83E-03
1.25E+03,6.83E-03
1.25E+03,6.84E-03
1.25E+03,6.84E-03
1.25E+03,6.85E-03
1.25E+03,6.85E-03
1.25E+03,6.86E-03
1.25E+03,6.86E-03
1.25E+03,6.86E-03
1.26E+03,6.87E-03
1.26E+03,6.87E-03
1.26E+03,6.88E-03
1.26E+03,6.88E-03
1.26E+03,6.89E-03
1.26E+03,6.89E-03
1.26E+03,6.90E-03
1.26E+03,6.90E-03
1.26E+03,6.90E-03
1.26E+03,6.91E-03
1.27E+03,6.91E-03
1.27E+03,6.92E-03
1.27E+03,6.92E-03
1.27E+03,6.92E-03
1.27E+03,6.93E-03
1.27E+03,6.93E-03
1.27E+03,6.94E-03
1.27E+03,6.94E-03
1.27E+03,6.95E-03
1.27E+03,6.95E-03
1.28E+03,6.95E-03
1.28E+03,6.96E-03
1.28E+03,6.96E-03
1.28E+03,6.97E-03
1.28E+03,6.97E-03
1.28E+03,6.97E-03
1.28E+03,6.98E-03
1.28E+03,6.98E-03
1.28E+03,6.99E-03
1.28E+03,6.99E-03
1.29E+03,7.00E-03
1.29E+03,7.00E-03
1.29E+03,7.00E-03
1.29E+03,7.01E-03
1.29E+03,7.01E-03
1.29E+03,7.02E-03
1.29E+03,7.02E-03
1.29E+03,7.02E-03
1.29E+03,7.03E-03
1.29E+03,7.03E-03
1.30E+03,7.03E-03
1.30E+03,7.04E-03
1.30E+03,7.04E-03
1.30E+03,7.05E-03
1.30E+03,7.05E-03
1.30E+03,7.05E-03
1.30E+03,7.06E-03
1.30E+03,7.06E-03
1.30E+03,7.07E-03
1.30E+03,7.07E-03
1.31E+03,7.07E-03
1.31E+03,7.08E-03
1.31E+03,7.08E-03
1.31E+03,7.09E-03
1.31E+03,7.09E-03
1.31E+03,7.09E-03
1.31E+03,7.10E-03
1.31E+03,7.10E-03
1.31E+03,7.10E-03
1.31E+03,7.11E-03
1.32E+03,7.11E-03
1.32E+03,7.12E-03
1.32E+03,7.12E-03
1.32E+03,7.12E-03
1.32E+03,7.13E-03
1.32E+03,7.13E-03
1.32E+03,7.13E-03
1.32E+03,7.14E-03
1.32E+03,7.14E-03
1.32E+03,7.14E-03
1.33E+03,7.15E-03
1.33E+03,7.15E-03
1.33E+03,7.16E-03
1.33E+03,7.16E-03
1.33E+03,7.16E-03
1.33E+03,7.17E-03
1.33E+03,7.17E-03
1.33E+03,7.17E-03
1.33E+03,7.18E-03
1.33E+03,7.18E-03
1.34E+03,7.18E-03
1.34E+03,7.19E-03
1.34E+03,7.19E-03
1.34E+03,7.19E-03
1.34E+03,7.20E-03
1.34E+03,7.20E-03
1.34E+03,7.21E-03
1.34E+03,7.21E-03
1.34E+03,7.21E-03
1.34E+03,7.22E-03
1.35E+03,7.22E-03
1.35E+03,7.22E-03
1.35E+03,7.23E-03
1.35E+03,7.23E-03
1.35E+03,7.23E-03
1.35E+03,7.24E-03
1.35E+03,7.24E-03
1.35E+03,7.24E-03
1.35E+03,7.25E-03
1.35E+03,7.25E-03
1.36E+03,7.25E-03
1.36E+03,7.26E-03
1.36E+03,7.26E-03
1.36E+03,7.26E-03
1.36E+03,7.27E-03
1.36E+03,7.27E-03
1.36E+03,7.27E-03
1.36E+03,7.28E-03
1.36E+03,7.28E-03
1.36E+03,7.28E-03
1.37E+03,7.29E-03
1.37E+03,7.29E-03
1.37E+03,7.29E-03
1.37E+03,7.30E-03
1.37E+03,7.30E-03
1.37E+03,7.30E-03
1.37E+03,7.31E-03
1.37E+03,7.31E-03
1.37E+03,7.31E-03
1.37E+03,7.32E-03
1.38E+03,7.32E-03
1.38E+03,7.32E-03
1.38E+03,7.32E-03
1.38E+03,7.33E-03
1.38E+03,7.33E-03
1.38E+03,7.33E-03
1.38E+03,7.34E-03
1.38E+03,7.34E-03
1.38E+03,7.34E-03
1.38E+03,7.35E-03
1.39E+03,7.35E-03
1.39E+03,7.35E-03
1.39E+03,7.36E-03
1.39E+03,7.36E-03
1.39E+03,7.36E-03
1.39E+03,7.36E-03
1.39E+03,7.37E-03
1.39E+03,7.37E-03
1.39E+03,7.37E-03
1.39E+03,7.38E-03
1.40E+03,7.38E-03
1.40E+03,7.38E-03
1.40E+03,7.39E-03
1.40E+03,7.39E-03
1.40E+03,7.39E-03
1.40E+03,7.39E-03
1.40E+03,7.40E-03
1.40E+03,7.40E-03
1.40E+03,7.40E-03
1.40E+03,7.41E-03
1.41E+03,7.41E-03
1.41E+03,7.41E-03
1.41E+03,7.42E-03
1.41E+03,7.42E-03
1.41E+03,7.42E-03
1.41E+03,7.42E-03
1.41E+03,7.43E-03
1.41E+03,7.43E-03
1.41E+03,7.43E-03
1.41E+03,7.44E-03
1.42E+03,7.44E-03
1.42E+03,7.44E-03
1.42E+03,7.44E-03
1.42E+03,7.45E-03
1.42E+03,7.45E-03
1.42E+03,7.45E-03
1.42E+03,7.45E-03
1.42E+03,7.46E-03
1.42E+03,7.46E-03
1.42E+03,7.46E-03
1.43E+03,7.47E-03
1.43E+03,7.47E-03
1.43E+03,7.47E-03
1.43E+03,7.47E-03
1.43E+03,7.48E-03
1.43E+03,7.48E-03
1.43E+03,7.48E-03
1.43E+03,7.48E-03
1.43E+03,7.49E-03
1.43E+03,7.49E-03
1.44E+03,7.49E-03
1.44E+03,7.50E-03
1.44E+03,7.50E-03
1.44E+03,7.50E-03
1.44E+03,7.50E-03
1.44E+03,7.51E-03
1.44E+03,7.51E-03
1.44E+03,7.51E-03
1.44E+03,7.51E-03
1.44E+03,7.52E-03
1.45E+03,7.52E-03
1.45E+03,7.52E-03
1.45E+03,7.52E-03
1.45E+03,7.53E-03
1.45E+03,7.53E-03
1.45E+03,7.53E-03
1.45E+03,7.53E-03
1.45E+03,7.54E-03
1.45E+03,7.54E-03
1.45E+03,7.54E-03
1.46E+03,7.54E-03
1.46E+03,7.55E-03
1.46E+03,7.55E-03
1.46E+03,7.55E-03
1.46E+03,7.55E-03
1.46E+03,7.56E-03
1.46E+03,7.56E-03
1.46E+03,7.56E-03
1.46E+03,7.56E-03
1.46E+03,7.57E-03
1.47E+03,7.57E-03
1.47E+03,7.57E-03
1.47E+03,7.57E-03
1.47E+03,7.58E-03
1.47E+03,7.58E-03
1.47E+03,7.58E-03
1.47E+03,7.58E-03
1.47E+03,7.59E-03
1.47E+03,7.59E-03
1.47E+03,7.59E-03
1.48E+03,7.59E-03
1.48E+03,7.59E-03
1.48E+03,7.60E-03
1.48E+03,7.60E-03
1.48E+03,7.60E-03
1.48E+03,7.60E-03
1.48E+03,7.61E-03
1.48E+03,7.61E-03
1.48E+03,7.61E-03
1.48E+03,7.61E-03
1.49E+03,7.62E-03
1.49E+03,7.62E-03
1.49E+03,7.62E-03
1.49E+03,7.62E-03
1.49E+03,7.62E-03
1.49E+03,7.63E-03
1.49E+03,7.63E-03
1.49E+03,7.63E-03
1.49E+03,7.63E-03
1.49E+03,7.64E-03
1.50E+03,7.64E-03
1.50E+03,7.64E-03
1.50E+03,7.64E-03
1.50E+03,7.64E-03
1.50E+03,7.65E-03
1.50E+03,7.65E-03
1.50E+03,7.65E-03
1.50E+03,7.65E-03
1.50E+03,7.65E-03
1.50E+03,7.66E-03
1.51E+03,7.66E-03
1.51E+03,7.66E-03
1.51E+03,7.66E-03
1.51E+03,7.66E-03
1.51E+03,7.67E-03
1.51E+03,7.67E-03
1.51E+03,7.67E-03
1.51E+03,7.67E-03
1.51E+03,7.68E-03
1.51E+03,7.68E-03
1.52E+03,7.68E-03
1.52E+03,7.68E-03
1.52E+03,7.68E-03
1.52E+03,7.69E-03
1.52E+03,7.69E-03
1.52E+03,7.69E-03
1.52E+03,7.69E-03
1.52E+03,7.69E-03
1.52E+03,7.70E-03
1.52E+03,7.70E-03
1.53E+03,7.70E-03
1.53E+03,7.70E-03
1.53E+03,7.70E-03
1.53E+03,7.71E-03
1.53E+03,7.71E-03
1.53E+03,7.71E-03
1.53E+03,7.71E-03
1.53E+03,7.71E-03
1.53E+03,7.71E-03
1.53E+03,7.72E-03
1.54E+03,7.72E-03
1.54E+03,7.72E-03
1.54E+03,7.72E-03
1.54E+03,7.72E-03
1.54E+03,7.73E-03
1.54E+03,7.73E-03
1.54E+03,7.73E-03
1.54E+03,7.73E-03
1.54E+03,7.73E-03
1.54E+03,7.74E-03
1.55E+03,7.74E-03
1.55E+03,7.74E-03
1.55E+03,7.74E-03
1.55E+03,7.74E-03
1.55E+03,7.74E-03
1.55E+03,7.75E-03
1.55E+03,7.75E-03
1.55E+03,7.75E-03
1.55E+03,7.75E-03
1.55E+03,7.75E-03
1.56E+03,7.75E-03
1.56E+03,7.76E-03
1.56E+03,7.76E-03
1.56E+03,7.76E-03
1.56E+03,7.76E-03
1.56E+03,7.76E-03
1.56E+03,7.77E-03
1.56E+03,7.77E-03
1.56E+03,7.77E-03
1.56E+03,7.77E-03
1.57E+03,7.77E-03
1.57E+03,7.77E-03
1.57E+03,7.78E-03
1.57E+03,7.78E-03
1.57E+03,7.78E-03
1.57E+03,7.78E-03
1.57E+03,7.78E-03
1.57E+03,7.78E-03
1.57E+03,7.79E-03
1.57E+03,7.79E-03
1.58E+03,7.79E-03
1.58E+03,7.79E-03
1.58E+03,7.79E-03
1.58E+03,7.79E-03
1.58E+03,7.80E-03
1.58E+03,7.80E-03
1.58E+03,7.80E-03
1.58E+03,7.80E-03
1.58E+03,7.80E-03
1.58E+03,7.80E-03
1.59E+03,7.80E-03
1.59E+03,7.81E-03
1.59E+03,7.81E-03
1.59E+03,7.81E-03
1.59E+03,7.81E-03
1.59E+03,7.81E-03
1.59E+03,7.81E-03
1.59E+03,7.82E-03
1.59E+03,7.82E-03
1.59E+03,7.82E-03
1.60E+03,7.82E-03
1.60E+03,7.82E-03
1.60E+03,7.82E-03
1.60E+03,7.82E-03
1.60E+03,7.83E-03
1.60E+03,7.83E-03
1.60E+03,7.83E-03
1.60E+03,7.83E-03
1.60E+03,7.83E-03
1.60E+03,7.83E-03
1.61E+03,7.83E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.84E-03
1.61E+03,7.85E-03
1.61E+03,7.85E-03
1.62E+03,7.85E-03
1.62E+03,7.85E-03
1.62E+03,7.85E-03
1.62E+03,7.85E-03
1.62E+03,7.85E-03
1.62E+03,7.86E-03
1.62E+03,7.86E-03
1.62E+03,7.86E-03
1.62E+03,7.86E-03
1.62E+03,7.86E-03
1.63E+03,7.86E-03
1.63E+03,7.86E-03
1.63E+03,7.86E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.63E+03,7.87E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.88E-03
1.64E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.89E-03
1.65E+03,7.90E-03
1.65E+03,7.90E-03
1.65E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.90E-03
1.66E+03,7.91E-03
1.66E+03,7.91E-03
1.66E+03,7.91E-03
1.66E+03,7.91E-03
1.67E+03,7.91E-03
1.67E+03,7.91E-03
1.67E+03,7.91E-03
1.67E+03,7.91E-03
1.67E+03,7.91E-03
1.67E+03,7.92E-03
1.67E+03,7.92E-03
1.67E+03,7.92E-03
1.67E+03,7.92E-03
1.67E+03,7.92E-03
1.68E+03,7.92E-03
1.68E+03,7.92E-03
1.68E+03,7.92E-03
1.68E+03,7.92E-03
1.68E+03,7.93E-03
1.68E+03,7.93E-03
1.68E+03,7.93E-03
1.68E+03,7.93E-03
1.68E+03,7.93E-03
1.68E+03,7.93E-03
1.69E+03,7.93E-03
1.69E+03,7.93E-03
1.69E+03,7.93E-03
1.69E+03,7.93E-03
1.69E+03,7.93E-03
1.69E+03,7.94E-03
1.69E+03,7.94E-03
1.69E+03,7.94E-03
1.69E+03,7.94E-03
1.69E+03,7.94E-03
1.70E+03,7.94E-03
1.70E+03,7.94E-03
1.70E+03,7.94E-03
1.70E+03,7.94E-03
1.70E+03,7.94E-03
1.70E+03,7.95E-03
1.70E+03,7.95E-03
1.70E+03,7.95E-03
1.70E+03,7.95E-03
1.70E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.95E-03
1.71E+03,7.96E-03
1.71E+03,7.96E-03
1.71E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.96E-03
1.72E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.73E+03,7.97E-03
1.74E+03,7.97E-03
1.74E+03,7.97E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.74E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.98E-03
1.75E+03,7.99E-03
1.75E+03,7.99E-03
1.75E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.76E+03,7.99E-03
1.77E+03,7.99E-03
1.77E+03,7.99E-03
1.77E+03,7.99E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.77E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.78E+03,8.00E-03
1.79E+03,8.00E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.79E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.80E+03,8.01E-03
1.81E+03,8.01E-03
1.81E+03,8.01E-03
1.81E+03,8.01E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.81E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.82E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.83E+03,8.02E-03
1.84E+03,8.02E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.84E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.85E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.86E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.87E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.03E-03
1.88E+03,8.04E-03
1.88E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.89E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.90E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.91E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.92E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.93E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.94E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.95E+03,8.04E-03
1.96E+03,8.04E-03
1.96E+03,8.04E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.96E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.97E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.98E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
1.99E+03,8.03E-03
2.00E+03,8.03E-03
2.00E+03,8.03E-03
